time,hour,pv_w,surplus_w,price,limit_w,charge_w,to_grid_w,curtailed_w,soc_pct,soc_baseline_pct,rule_time_w,rule_price_w,rule_floor_w,rule_solar_cap_w
11:00,11.0,3719.5,3319.5,0.03,2666,2666.0,653.5,0.0,26.66,76.81,,2666,,
11:15,11.25,3986.5,3586.5,0.03,2666,2666.0,920.5,0.0,33.33,85.77,,2666,,
11:30,11.5,4233.5,3833.5,0.03,2666,2666.0,1167.5,0.0,40.0,95.36,,2666,,
11:45,11.75,4454.3,4054.3,0.03,2666,2666.0,1388.3,0.0,46.66,100.0,,2666,,
12:00,12.0,4643.5,4243.5,0.03,2667,2667.0,1576.5,0.0,53.33,100.0,,2667,,
12:15,12.25,4796.2,4396.2,0.03,2667,2667.0,1729.2,0.0,59.99,100.0,,2667,,
12:30,12.5,4908.4,4508.4,0.03,2667,2667.0,1841.4,0.0,66.66,100.0,,2667,,
12:45,12.75,4976.9,4576.9,0.03,2667,2667.0,1909.9,0.0,73.33,100.0,,2667,,
13:00,13.0,5000.0,4600.0,0.03,2667,2667.0,1933.0,0.0,80.0,100.0,,2667,,
13:15,13.25,4976.9,4576.9,0.03,2667,2667.0,1909.9,0.0,86.67,100.0,,2667,,
13:30,13.5,4908.4,4508.4,0.03,2667,2667.0,1841.4,0.0,93.33,100.0,,2667,,
13:45,13.75,4796.2,4396.2,0.03,,2667.0,1729.2,0.0,100.0,100.0,,,,
14:00,14.0,4643.5,4243.5,0.28,,0.0,4243.5,243.5,100.0,100.0,,,,
14:15,14.25,4454.3,4054.3,0.28,,0.0,4054.3,54.3,100.0,100.0,,,,
14:30,14.5,4233.5,3833.5,0.28,,0.0,3833.5,0.0,100.0,100.0,,,,
14:45,14.75,3986.5,3586.5,0.28,,0.0,3586.5,0.0,100.0,100.0,,,,
15:00,15.0,3719.5,3319.5,0.28,,0.0,3319.5,0.0,100.0,100.0,,,,
15:15,15.25,3438.4,3038.4,0.28,,0.0,3038.4,0.0,100.0,100.0,,,,
15:30,15.5,3149.2,2749.2,0.28,,0.0,2749.2,0.0,100.0,100.0,,,,
15:45,15.75,2857.9,2457.9,0.28,,0.0,2457.9,0.0,100.0,100.0,,,,
16:00,16.0,2569.6,2169.6,0.28,,0.0,2169.6,0.0,100.0,100.0,,,,
16:15,16.25,2289.2,1889.2,0.28,,0.0,1889.2,0.0,100.0,100.0,,,,
16:30,16.5,2020.6,1620.6,0.28,,0.0,1620.6,0.0,100.0,100.0,,,,
16:45,16.75,1767.1,1367.1,0.28,,0.0,1367.1,0.0,100.0,100.0,,,,
17:00,17.0,1531.1,1131.1,0.42,,0.0,1131.1,0.0,100.0,100.0,,,,
17:15,17.25,1314.5,914.5,0.42,,0.0,914.5,0.0,100.0,100.0,,,,
17:30,17.5,1118.1,718.1,0.42,,0.0,718.1,0.0,100.0,100.0,,,,
17:45,17.75,942.3,542.3,0.42,,0.0,542.3,0.0,100.0,100.0,,,,
18:00,18.0,786.9,386.9,0.42,,0.0,386.9,0.0,100.0,100.0,,,,
18:15,18.25,651.0,251.0,0.42,,0.0,251.0,0.0,100.0,100.0,,,,
18:30,18.5,533.7,133.7,0.42,,0.0,133.7,0.0,100.0,100.0,,,,
18:45,18.75,433.4,33.4,0.42,,0.0,33.4,0.0,100.0,100.0,,,,
19:00,19.0,348.8,0.0,0.42,,0.0,0.0,0.0,100.0,100.0,,,,
19:15,19.25,0.0,0.0,0.42,,0.0,0.0,0.0,100.0,100.0,,,,
19:30,19.5,0.0,0.0,0.42,,0.0,0.0,0.0,100.0,100.0,,,,
19:45,19.75,0.0,0.0,0.42,,0.0,0.0,0.0,100.0,100.0,,,,
20:00,20.0,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
20:15,20.25,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
20:30,20.5,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
20:45,20.75,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
21:00,21.0,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
21:15,21.25,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
21:30,21.5,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
21:45,21.75,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
22:00,22.0,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
22:15,22.25,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
22:30,22.5,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
22:45,22.75,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
23:00,23.0,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
23:15,23.25,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
23:30,23.5,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
23:45,23.75,0.0,0.0,0.28,,0.0,0.0,0.0,100.0,100.0,,,,
